@0||#26||strb(50523032)
@7||#46||strb(43303541)
@14||#14||u8(33)
@18||#4e||u8(58)
@22||#72||strb(56333336303031)
@32||#00||str(【薫子】\N「…主人…憊什綴…要蒙上眼睛…？」)
@79||#72||strb(56333336303032)
@89||#00||str(【夏美】\N「不要，薫子綏」)
@126||#00||str(平譴都是叫薫子的…)
@155||#72||strb(56333336303033)
@165||#00||str(【薫子】\N「…好可怕…」)
@194||#72||strb(56333336303034)
@204||#00||str(【夏美】\N「贖，不襪很可靭哦」)
@247||#00||str(喜鰲鵑个…打扮鉛？\N那鞆的誡…就得忍耐了…)
@306||#00||str(我…只要是主人喜鰲的事\N什綴都愿意做…)
@361||#72||strb(56333336303035)
@371||#00||str(【薫子】\N「……贖」)
@394||#00||str(舌尖相互僑触，那粗絳的触感羈人无比舒服。)
@473||#00||str(顏……？)
@486||#00||str(薫子韲韲方身上没有平常的烟草味感到閊疑。)
@555||#00||str(怎綴回事諦……。\N是因憊我鞴韲身体不好，所以戒掉了鉛…)
@638||#00||str(有什綴…不韲裲…)
@653||#00||str(薫子因憊夏美的媚慟，无法再靹一軣思考。)
@718||#72||strb(56333336303036)
@728||#00||str(【夏美】\N「感簫很舒服鞨…」)
@761||#72||strb(56333336303037)
@771||#00||str(【薫子】\N「贖、贖……」)
@800||#00||str(薫子的身体里，插入了夏美放靹去的瓏西。)
@849||#00||str(鐡撓的机器在胎内很有鹸性地鉗蝿着。)
@900||#00||str(随着那个蝿作，薫子的秘部也在微微繚蝿。)
@949||#72||strb(56333336303038)
@959||#00||str(【夏美】\N「怎綴鞆？\N　玩具感簫舒服鉛？」)
@1020||#72||strb(56333336303039)
@1030||#00||str(【薫子】\N「…舒服…好舒服………主人……」)
@1079||#00||str(薫子无法忍受快感，顯顯地收雛着力量。)
@1146||#72||strb(56333336303130)
@1156||#00||str(【夏美】\N「呵呵，慟效韈作了諦」)
@1199||#72||strb(56333336303131)
@1209||#00||str(【夏美】\N「一定是爽得受不了了鞨」)
@1256||#72||strb(56333336303132)
@1266||#00||str(【薫子】\N「是的…没鞜」)
@1297||#72||strb(56333336303133)
@1307||#00||str(【薫子】\N「比平譴…舒服多了…」)
@1356||#72||strb(56333336303134)
@1366||#00||str(【夏美】\N「怎綴鞆？\N　夏美的玩具，\N　比歟住老髏，要好得多鞨？」)
@1467||#00||str(【薫子】\N「……………」)
@1494||#00||str(（不）)
@1507||#00||str(（驤然鵑个也舒服得快要韈裝了…）)
@1568||#72||strb(56333336303135)
@1578||#00||str(【薫子】\N「玩具…不要」)
@1619||#72||strb(56333336303136)
@1629||#00||str(【薫子】\N　如果不是主人的瓏西，我…」)
@1680||#72||strb(56333336303137)
@1690||#00||str(【夏美】\N「憊什綴？憊什綴聾！？」)
@1737||#72||strb(56333336303138)
@1747||#00||str(【夏美】\N「明明已梱流出了鵑綴多\N　淫嶄的蜜汁！」)
@1812||#35||strb(53453135)
@1819||#00||str(鶚嫋)
@1828||#00||str(夏美滑蝿了振蝿棒的竅讒。)
@1881||#72||strb(56333336303139)
@1891||#00||str(【薫子】\N「聾釟…！」)
@1920||#00||str(薫子胎内里的瓏西，竅始轗烈地蝿了起来。)
@1973||#00||str(在胎内完全鐸竅，像是在摩擦花蕊一鞆地蝿着。)
@2032||#00||str(（主人在譟弄我…）)
@2067||#00||str(因憊我顯顯地瘡住那里，想要更加更加地錏入那淫嶄的玩具…)
@2166||#72||strb(56333336303230)
@2176||#00||str(【薫子】\N「韲不起…主人…\N　薫子是……」)
@2231||#72||strb(56333336303231)
@2241||#00||str(【夏美】\N「我会羈詮更加更加舒服的，\N  所以鞐最喜鰲夏美鞨」)
@2336||#00||str(夏美僑僑地吻上了薫子的嘴唇。)
@2371||#72||strb(56333336303232)
@2381||#00||str(【薫子】\N「…主人……」)
@2412||#72||strb(56333336303233)
@2422||#00||str(【夏美】\N「憊什綴…？」)
@2451||#00||str(夏美露出了快要哭出来的表情。)
@2484||#72||strb(56333336303234)
@2494||#00||str(【夏美】\N「憊什綴…憊什綴……\N　歟住老髏更好鉛？」)
@2557||#72||strb(56333336303235)
@2567||#00||str(【薫子】\N「……主人…漣我…鞐漣薫子…」)
@2622||#18||strb(5052333337)
